,model,portfolio_return,portfolio_cvar
2009-10-31,DMA-DCC-SKT,-0.013390079184325372,0.005983745844249528
2009-11-30,DMA-DCC-SKT,0.02952649604080689,0.03769340258515323
2009-12-31,DMA-DCC-SKT,0.012201284957482702,0.011232394847556547
2010-01-31,DMA-DCC-SKT,0.00010458242134039287,0.016608048767996052
2010-02-28,DMA-DCC-SKT,0.02793462927840218,0.04036252598257363
2010-03-31,DMA-DCC-SKT,0.022188364734703373,0.014865403303537071
2010-04-30,DMA-DCC-SKT,0.015633110176993044,0.012519694098570006
2010-05-31,DMA-DCC-SKT,-0.0049046514858282235,0.006699098857527254
2010-06-30,DMA-DCC-SKT,-0.017191396810547394,0.02402153932871444
2010-07-31,DMA-DCC-SKT,0.0016985566389911403,0.023920469330080418
2010-08-31,DMA-DCC-SKT,-0.014535484590539698,0.01932524365725396
2010-09-30,DMA-DCC-SKT,-0.0019018072895963,0.0198422762738741
2010-10-31,DMA-DCC-SKT,0.01118100239446053,0.017220063978829896
2010-11-30,DMA-DCC-SKT,0.021728237999311627,0.02453286274934507
2010-12-31,DMA-DCC-SKT,0.013606821789400645,0.013407556700411901
2011-01-31,DMA-DCC-SKT,0.004913096247659617,0.014101161792210673
2011-02-28,DMA-DCC-SKT,0.0038225039020979646,0.010730546972897713
2011-03-31,DMA-DCC-SKT,0.009754761086855773,0.01783823326657869
2011-04-30,DMA-DCC-SKT,-0.0005684421837065139,0.014394219079056761
2011-05-31,DMA-DCC-SKT,0.004578835392036529,0.02408519247691241
2011-06-30,DMA-DCC-SKT,0.003354487546725432,0.03284649592812269
2011-07-31,DMA-DCC-SKT,-0.00014150327637513227,0.03524219487722508
2011-08-31,DMA-DCC-SKT,-0.024600116868232512,0.04278813050725263
2011-09-30,DMA-DCC-SKT,0.01970458327433539,0.04560818785363429
2011-10-31,DMA-DCC-SKT,-0.02275698712261609,0.042537062325777295
2011-11-30,DMA-DCC-SKT,0.0032251170808561646,0.02383642031796449
2011-12-31,DMA-DCC-SKT,0.023359381617612092,0.021942685956771797
2012-01-31,DMA-DCC-SKT,-0.012982245973308703,0.011260485670519387
2012-02-29,DMA-DCC-SKT,-0.008765295691387613,0.026390409273586775
